Car_ID,Damage_Location,Repairable_or_Replaceable,Repair_Type,Dent_Type,Price
CAR1822,Trunk,Repairable,Scratch,,983
CAR1822,Trunk,Repairable,Scratch,,689
CAR1822,Trunk,Replaceable,,,4342
CAR1823,Rear_Door,Replaceable,,,4395
CAR1824,Rear_Door,Repairable,Scratch,,741
CAR1824,Hood,Repairable,Dent,Shallow,1123
CAR1825,Roof,Repairable,Scratch,,680
CAR1825,Trunk,Repairable,Scratch,,883
CAR1826,Roof,Repairable,Scratch,,534
CAR1826,Hood,Replaceable,,,4602
CAR1826,Hood,Replaceable,,,4501
CAR1826,Rear_Door,Replaceable,,,3819
CAR1827,Trunk,Repairable,Scratch,,638
CAR1828,Front_Bumper,Replaceable,,,4284
CAR1828,Hood,Repairable,Scratch,,717
CAR1829,Trunk,Replaceable,,,4687
CAR1829,Front_Bumper,Replaceable,,,3455
CAR1830,Rear_Door,Repairable,Scratch,,1285
CAR1830,Hood,Repairable,Dent,Extreme,3146
CAR1831,Rear_Door,Replaceable,,,4976
CAR1831,Roof,Replaceable,,,4930
CAR1831,Trunk,Replaceable,,,3941
CAR1832,Front_Bumper,Replaceable,,,4554
CAR1832,Trunk,Replaceable,,,4806
CAR1832,Trunk,Repairable,Scratch,,749
CAR1833,Front_Bumper,Replaceable,,,4033
CAR1833,Rear_Door,Repairable,Scratch,,506
CAR1834,Front_Bumper,Repairable,Dent,Deep,4491
CAR1834,Hood,Repairable,Dent,Extreme,2958
CAR1835,Roof,Replaceable,,,4074
CAR1836,Front_Bumper,Repairable,Dent,Shallow,1430
CAR1836,Hood,Repairable,Scratch,,1030
CAR1836,Trunk,Repairable,Dent,Shallow,1296
CAR1837,Hood,Replaceable,,,4361
CAR1837,Roof,Repairable,Scratch,,613
CAR1837,Rear_Door,Replaceable,,,4277
CAR1838,Front_Bumper,Replaceable,,,4393
CAR1838,Hood,Repairable,Dent,Extreme,2631
CAR1838,Front_Bumper,Repairable,Dent,Shallow,1023
CAR1838,Rear_Door,Replaceable,,,3827
CAR1838,Trunk,Repairable,Scratch,,1299
CAR1838,Trunk,Replaceable,,,3141
CAR1838,Rear_Door,Replaceable,,,4155
CAR1838,Front_Bumper,Replaceable,,,4198
CAR1838,Hood,Repairable,Scratch,,1000
CAR1838,Trunk,Repairable,Dent,Shallow,1512
CAR1838,Rear_Door,Repairable,Scratch,,1069
CAR1838,Trunk,Repairable,Dent,Deep,4213
CAR1838,Roof,Repairable,Dent,Shallow,1864
CAR1838,Front_Bumper,Repairable,Scratch,,553
CAR1839,Rear_Door,Replaceable,,,3130
CAR1839,Front_Bumper,Replaceable,,,3330
CAR1839,Front_Bumper,Replaceable,,,4945
CAR1839,Trunk,Repairable,Dent,Deep,3844
CAR1840,Trunk,Replaceable,,,3140
CAR1840,Trunk,Replaceable,,,3371
CAR1840,Roof,Repairable,Dent,Deep,4327
CAR1840,Front_Bumper,Replaceable,,,3901
CAR1840,Rear_Door,Replaceable,,,4399
CAR1841,Trunk,Replaceable,,,3664
CAR1841,Roof,Repairable,Scratch,,1353
CAR1841,Rear_Door,Replaceable,,,3465
CAR1841,Trunk,Repairable,Scratch,,1369
CAR1841,Trunk,Replaceable,,,4580
CAR1841,Trunk,Repairable,Scratch,,787
CAR1841,Roof,Replaceable,,,4587
CAR1841,Front_Bumper,Replaceable,,,4407
CAR1842,Front_Bumper,Replaceable,,,4806
CAR1842,Hood,Repairable,Dent,Extreme,3349
CAR1843,Rear_Door,Repairable,Scratch,,1417
CAR1844,Trunk,Repairable,Dent,Deep,4071
CAR1845,Rear_Door,Repairable,Dent,Shallow,1012
CAR1845,Roof,Replaceable,,,3053
CAR1846,Hood,Repairable,Scratch,,1017
CAR1846,Front_Bumper,Repairable,Dent,Extreme,2551
CAR1846,Roof,Repairable,Dent,Extreme,3405
CAR1846,Rear_Door,Repairable,Dent,Deep,3509
CAR1847,Front_Bumper,Replaceable,,,3952
CAR1847,Rear_Door,Repairable,Dent,Shallow,1233
CAR1847,Rear_Door,Repairable,Dent,Extreme,2972
CAR1847,Hood,Repairable,Dent,Deep,3627
CAR1847,Hood,Replaceable,,,3291
CAR1847,Front_Bumper,Replaceable,,,3294
CAR1847,Trunk,Repairable,Dent,Deep,3686
CAR1847,Front_Bumper,Replaceable,,,4875
CAR1848,Front_Bumper,Replaceable,,,3963
CAR1848,Rear_Door,Repairable,Dent,Shallow,1740
CAR1849,Rear_Door,Replaceable,,,3467
CAR1849,Trunk,Replaceable,,,3714
CAR1849,Trunk,Repairable,Dent,Extreme,2566
CAR1849,Front_Bumper,Replaceable,,,4328
CAR1849,Hood,Replaceable,,,4583
CAR1850,Front_Bumper,Replaceable,,,4913
CAR1850,Rear_Door,Repairable,Scratch,,1216
CAR1851,Rear_Door,Repairable,Scratch,,619
CAR1852,Front_Bumper,Replaceable,,,4352
CAR1853,Rear_Door,Replaceable,,,3273
CAR1854,Front_Bumper,Repairable,Scratch,,1401
CAR1855,Rear_Door,Repairable,Scratch,,699
CAR1855,Rear_Door,Replaceable,,,3978
CAR1856,Rear_Door,Replaceable,,,4085
CAR1856,Front_Bumper,Replaceable,,,3393
CAR1857,Hood,Replaceable,,,3667
CAR1858,Hood,Repairable,Scratch,,634
CAR1858,Rear_Door,Replaceable,,,3728
CAR1858,Roof,Repairable,Scratch,,1067
CAR1858,Front_Bumper,Replaceable,,,3081
CAR1858,Rear_Door,Replaceable,,,4932
CAR1858,Roof,Replaceable,,,3334
CAR1859,Rear_Door,Replaceable,,,3922
CAR1859,Trunk,Repairable,Dent,Shallow,1597
CAR1860,Hood,Repairable,Scratch,,736
CAR1860,Hood,Repairable,Scratch,,679
CAR1860,Rear_Door,Replaceable,,,4361
CAR1860,Hood,Repairable,Scratch,,607
CAR1861,Hood,Replaceable,,,4464
CAR1861,Trunk,Replaceable,,,4469
CAR1862,Front_Bumper,Repairable,Scratch,,1204
CAR1863,Hood,Replaceable,,,3639
CAR1864,Trunk,Replaceable,,,4182
CAR1864,Front_Bumper,Repairable,Dent,Extreme,2868
CAR1864,Front_Bumper,Replaceable,,,4656
CAR1865,Front_Bumper,Replaceable,,,3661
CAR1865,Rear_Door,Replaceable,,,3645
CAR1866,Rear_Door,Repairable,Dent,Shallow,1148
CAR1866,Roof,Replaceable,,,4015
CAR1866,Roof,Replaceable,,,3144
CAR1866,Hood,Replaceable,,,4930
CAR1866,Trunk,Repairable,Scratch,,1059
CAR1866,Trunk,Repairable,Scratch,,1455
CAR1867,Trunk,Repairable,Scratch,,714
CAR1868,Front_Bumper,Repairable,Scratch,,1391
CAR1868,Trunk,Repairable,Dent,Deep,4076
CAR1869,Roof,Repairable,Dent,Shallow,1641
CAR1869,Roof,Repairable,Scratch,,1164
CAR1869,Hood,Replaceable,,,4897
CAR1869,Roof,Replaceable,,,4271
CAR1870,Rear_Door,Replaceable,,,4944
CAR1870,Trunk,Replaceable,,,4189
CAR1870,Rear_Door,Replaceable,,,4785
CAR1870,Rear_Door,Repairable,Scratch,,585
CAR1870,Hood,Repairable,Scratch,,1413
CAR1871,Rear_Door,Repairable,Scratch,,667
CAR1871,Rear_Door,Repairable,Scratch,,615
CAR1871,Trunk,Repairable,Scratch,,1365
CAR1872,Hood,Replaceable,,,3174
CAR1872,Hood,Replaceable,,,4429
CAR1872,Roof,Replaceable,,,3573
CAR1872,Rear_Door,Repairable,Dent,Extreme,2730
CAR1872,Roof,Repairable,Scratch,,1343
CAR1872,Front_Bumper,Repairable,Scratch,,744
CAR1873,Front_Bumper,Replaceable,,,3803
CAR1873,Front_Bumper,Repairable,Dent,Extreme,2719
CAR1873,Rear_Door,Replaceable,,,3692
CAR1874,Roof,Replaceable,,,4297
CAR1874,Trunk,Repairable,Scratch,,1250
CAR1875,Trunk,Repairable,Dent,Shallow,1183
CAR1875,Roof,Repairable,Dent,Deep,4439
CAR1876,Roof,Repairable,Scratch,,1431
CAR1876,Front_Bumper,Repairable,Scratch,,1349
CAR1876,Trunk,Replaceable,,,3637
CAR1876,Hood,Repairable,Dent,Extreme,3206
CAR1876,Front_Bumper,Replaceable,,,4201
CAR1876,Trunk,Repairable,Scratch,,1482
CAR1876,Front_Bumper,Repairable,Scratch,,546
CAR1876,Front_Bumper,Repairable,Dent,Shallow,1530
CAR1877,Front_Bumper,Repairable,Scratch,,658
CAR1877,Hood,Replaceable,,,3222
CAR1877,Trunk,Replaceable,,,4390
CAR1878,Rear_Door,Replaceable,,,4613
CAR1879,Roof,Replaceable,,,4875
CAR1880,Front_Bumper,Repairable,Dent,Shallow,1994
CAR1881,Rear_Door,Repairable,Scratch,,1129
CAR1881,Hood,Repairable,Dent,Deep,3825
CAR1881,Front_Bumper,Repairable,Scratch,,634
CAR1881,Roof,Repairable,Dent,Shallow,1012
CAR1881,Trunk,Replaceable,,,3317
CAR1882,Roof,Repairable,Scratch,,1401
CAR1882,Rear_Door,Replaceable,,,4484
CAR1882,Trunk,Replaceable,,,4841
CAR1882,Roof,Replaceable,,,3806
CAR1882,Trunk,Repairable,Scratch,,1335
CAR1883,Rear_Door,Replaceable,,,4535
CAR1883,Roof,Replaceable,,,3778
CAR1883,Roof,Repairable,Dent,Deep,3779
CAR1883,Rear_Door,Repairable,Dent,Deep,4272
CAR1883,Hood,Replaceable,,,4671
CAR1884,Trunk,Repairable,Dent,Shallow,1732
CAR1884,Trunk,Repairable,Dent,Deep,4339
CAR1884,Hood,Replaceable,,,3609
CAR1884,Roof,Replaceable,,,3593
CAR1884,Rear_Door,Replaceable,,,3681
CAR1885,Roof,Repairable,Dent,Extreme,2994
CAR1886,Trunk,Replaceable,,,4525
CAR1887,Trunk,Replaceable,,,3084
CAR1887,Roof,Repairable,Scratch,,860
CAR1887,Roof,Replaceable,,,4985
CAR1887,Rear_Door,Replaceable,,,3216
CAR1887,Front_Bumper,Repairable,Scratch,,1375
CAR1887,Rear_Door,Replaceable,,,4476
CAR1887,Roof,Repairable,Dent,Extreme,2766
CAR1888,Rear_Door,Replaceable,,,3142
CAR1888,Roof,Replaceable,,,3311
CAR1888,Rear_Door,Replaceable,,,4266
CAR1888,Roof,Repairable,Dent,Deep,4123
CAR1888,Trunk,Replaceable,,,4904
CAR1889,Trunk,Repairable,Dent,Extreme,2879
CAR1890,Front_Bumper,Replaceable,,,3657
CAR1890,Rear_Door,Repairable,Dent,Shallow,1422
CAR1891,Trunk,Repairable,Dent,Deep,3909
CAR1891,Roof,Repairable,Scratch,,1423
CAR1892,Rear_Door,Repairable,Scratch,,632
CAR1892,Hood,Repairable,Dent,Shallow,1081
CAR1893,Rear_Door,Repairable,Scratch,,793
CAR1894,Front_Bumper,Replaceable,,,4693
CAR1894,Roof,Replaceable,,,3170
CAR1894,Trunk,Replaceable,,,3157
CAR1894,Front_Bumper,Replaceable,,,4100
CAR1894,Front_Bumper,Repairable,Scratch,,1288
CAR1894,Trunk,Replaceable,,,3070
CAR1894,Hood,Repairable,Dent,Extreme,3232
CAR1894,Trunk,Replaceable,,,4494
CAR1894,Hood,Replaceable,,,4695
CAR1895,Rear_Door,Replaceable,,,3172
CAR1895,Rear_Door,Repairable,Dent,Shallow,1444
CAR1895,Hood,Replaceable,,,3085
CAR1895,Rear_Door,Repairable,Dent,Shallow,1016
CAR1895,Front_Bumper,Repairable,Scratch,,1452
CAR1895,Trunk,Replaceable,,,3132
CAR1895,Front_Bumper,Replaceable,,,3761
CAR1895,Front_Bumper,Repairable,Scratch,,1366
CAR1895,Roof,Repairable,Scratch,,1345
CAR1895,Hood,Replaceable,,,3777
CAR1895,Trunk,Replaceable,,,3413
CAR1896,Roof,Repairable,Scratch,,1448
CAR1896,Front_Bumper,Repairable,Dent,Shallow,1003
CAR1896,Roof,Repairable,Dent,Deep,3535
CAR1896,Roof,Replaceable,,,3695
CAR1897,Rear_Door,Replaceable,,,3466
CAR1897,Rear_Door,Replaceable,,,3981
CAR1897,Front_Bumper,Repairable,Dent,Deep,3838
CAR1897,Rear_Door,Replaceable,,,3761
CAR1897,Front_Bumper,Repairable,Scratch,,1135
CAR1897,Hood,Replaceable,,,3519
CAR1898,Roof,Repairable,Dent,Deep,4414
CAR1899,Roof,Replaceable,,,4972
CAR1899,Trunk,Repairable,Scratch,,1036
CAR1900,Trunk,Replaceable,,,3072
CAR1901,Rear_Door,Repairable,Scratch,,1350
CAR1901,Front_Bumper,Repairable,Dent,Extreme,2790
CAR1901,Rear_Door,Repairable,Dent,Deep,4272
CAR1902,Roof,Repairable,Dent,Extreme,2877
CAR1902,Rear_Door,Repairable,Dent,Extreme,2881
CAR1902,Rear_Door,Replaceable,,,3009
CAR1903,Front_Bumper,Replaceable,,,4085
CAR1903,Trunk,Replaceable,,,4169
CAR1903,Rear_Door,Replaceable,,,4414
CAR1903,Front_Bumper,Repairable,Dent,Extreme,2920
CAR1903,Roof,Replaceable,,,3087
CAR1904,Roof,Repairable,Dent,Shallow,1625
CAR1905,Rear_Door,Replaceable,,,4515
CAR1905,Front_Bumper,Replaceable,,,4738
CAR1905,Rear_Door,Repairable,Dent,Extreme,3350
CAR1906,Rear_Door,Repairable,Dent,Deep,4300
CAR1907,Rear_Door,Replaceable,,,4336
CAR1907,Roof,Replaceable,,,4217
CAR1907,Hood,Replaceable,,,3947
CAR1907,Rear_Door,Repairable,Scratch,,1073
CAR1908,Trunk,Repairable,Scratch,,1088
CAR1909,Hood,Replaceable,,,4760
CAR1909,Hood,Replaceable,,,4019
CAR1910,Hood,Replaceable,,,3167
CAR1910,Roof,Replaceable,,,3975
CAR1910,Front_Bumper,Repairable,Scratch,,1375
CAR1910,Rear_Door,Repairable,Scratch,,785
CAR1911,Rear_Door,Replaceable,,,4637
CAR1911,Rear_Door,Replaceable,,,3153
CAR1911,Hood,Replaceable,,,4161
CAR1911,Hood,Replaceable,,,3157
CAR1911,Front_Bumper,Replaceable,,,4587
CAR1911,Front_Bumper,Replaceable,,,4156
CAR1911,Trunk,Repairable,Scratch,,923
CAR1912,Front_Bumper,Repairable,Dent,Shallow,1159
CAR1912,Roof,Repairable,Dent,Deep,3888
CAR1913,Hood,Repairable,Dent,Shallow,1184
CAR1913,Trunk,Replaceable,,,3983
CAR1914,Rear_Door,Repairable,Scratch,,747
CAR1915,Front_Bumper,Repairable,Dent,Extreme,2979
CAR1915,Rear_Door,Replaceable,,,3457
CAR1916,Roof,Repairable,Dent,Shallow,1032
CAR1917,Rear_Door,Replaceable,,,3996
CAR1918,Rear_Door,Replaceable,,,4633
CAR1919,Hood,Repairable,Scratch,,655
CAR1919,Roof,Replaceable,,,4458
CAR1919,Trunk,Replaceable,,,3592
CAR1919,Trunk,Replaceable,,,3769
CAR1919,Roof,Repairable,Dent,Shallow,1690
CAR1919,Front_Bumper,Repairable,Dent,Extreme,2908
CAR1920,Rear_Door,Replaceable,,,4601
CAR1920,Front_Bumper,Repairable,Dent,Extreme,2572
CAR1921,Hood,Replaceable,,,4748
CAR1921,Rear_Door,Replaceable,,,3446
CAR1921,Front_Bumper,Repairable,Scratch,,530
CAR1921,Front_Bumper,Replaceable,,,4971
CAR1921,Roof,Repairable,Dent,Shallow,1644
CAR1921,Trunk,Replaceable,,,4229
CAR1922,Roof,Repairable,Dent,Extreme,3167
CAR1923,Trunk,Repairable,Scratch,,1318
CAR1924,Roof,Repairable,Dent,Deep,4105
CAR1925,Hood,Replaceable,,,4707
CAR1925,Hood,Replaceable,,,4222
CAR1925,Rear_Door,Repairable,Scratch,,1031
CAR1925,Roof,Replaceable,,,4692
CAR1925,Roof,Replaceable,,,4082
CAR1925,Front_Bumper,Repairable,Dent,Extreme,2692
CAR1926,Hood,Repairable,Scratch,,528
CAR1927,Rear_Door,Repairable,Scratch,,1042
CAR1928,Hood,Replaceable,,,3790
CAR1929,Hood,Replaceable,,,3780
CAR1929,Front_Bumper,Repairable,Dent,Shallow,1463
CAR1929,Roof,Repairable,Scratch,,1366
CAR1929,Front_Bumper,Replaceable,,,3989
CAR1929,Front_Bumper,Repairable,Dent,Deep,4039
CAR1929,Hood,Repairable,Scratch,,1057
CAR1929,Roof,Repairable,Scratch,,944
CAR1930,Hood,Replaceable,,,3035
CAR1931,Hood,Replaceable,,,4618
CAR1931,Roof,Replaceable,,,3318
CAR1931,Roof,Replaceable,,,3630
CAR1931,Front_Bumper,Replaceable,,,4546
CAR1931,Roof,Replaceable,,,3064
CAR1931,Rear_Door,Replaceable,,,4968
CAR1932,Hood,Repairable,Dent,Shallow,1440
CAR1932,Front_Bumper,Repairable,Scratch,,668
CAR1933,Trunk,Repairable,Scratch,,1330
CAR1933,Hood,Replaceable,,,4849
CAR1934,Front_Bumper,Repairable,Scratch,,968
CAR1934,Hood,Repairable,Scratch,,1356
CAR1934,Roof,Replaceable,,,4034
CAR1935,Front_Bumper,Repairable,Scratch,,1311
CAR1935,Hood,Replaceable,,,4336
CAR1935,Rear_Door,Replaceable,,,4755
CAR1935,Hood,Repairable,Scratch,,909
CAR1935,Rear_Door,Replaceable,,,3189
CAR1936,Trunk,Repairable,Dent,Extreme,2719
CAR1937,Roof,Replaceable,,,4309
CAR1938,Front_Bumper,Repairable,Scratch,,1336
CAR1938,Roof,Repairable,Dent,Shallow,1113
CAR1938,Rear_Door,Replaceable,,,3939
CAR1939,Trunk,Replaceable,,,3953
CAR1940,Roof,Repairable,Dent,Shallow,1878
CAR1940,Trunk,Repairable,Scratch,,1237
CAR1941,Roof,Replaceable,,,4121
CAR1942,Front_Bumper,Repairable,Dent,Shallow,1349
CAR1942,Rear_Door,Replaceable,,,4760
CAR1943,Front_Bumper,Repairable,Dent,Extreme,2992
CAR1943,Trunk,Replaceable,,,4851
CAR1944,Front_Bumper,Replaceable,,,3236
CAR1944,Trunk,Replaceable,,,4923
CAR1944,Trunk,Repairable,Scratch,,1104
CAR1944,Rear_Door,Replaceable,,,3502
CAR1944,Roof,Repairable,Scratch,,1469
CAR1945,Hood,Repairable,Dent,Extreme,3462
CAR1945,Trunk,Repairable,Scratch,,1259
CAR1945,Trunk,Repairable,Dent,Shallow,1147
CAR1945,Hood,Replaceable,,,4250
CAR1946,Roof,Replaceable,,,3010
CAR1946,Trunk,Replaceable,,,3544
CAR1947,Rear_Door,Replaceable,,,3371
CAR1947,Trunk,Replaceable,,,4708
CAR1948,Hood,Repairable,Scratch,,655
CAR1948,Front_Bumper,Repairable,Dent,Shallow,1433
CAR1948,Roof,Replaceable,,,4513
CAR1949,Rear_Door,Repairable,Scratch,,1302
CAR1949,Trunk,Replaceable,,,3865
CAR1949,Roof,Repairable,Dent,Shallow,1570
CAR1949,Trunk,Repairable,Scratch,,1093
CAR1949,Trunk,Replaceable,,,4492
CAR1950,Front_Bumper,Replaceable,,,3662
CAR1951,Front_Bumper,Replaceable,,,4445
CAR1952,Roof,Replaceable,,,3857
CAR1952,Front_Bumper,Replaceable,,,4857
CAR1952,Hood,Repairable,Dent,Extreme,3449
CAR1952,Hood,Replaceable,,,3074
CAR1952,Hood,Replaceable,,,3451
CAR1953,Hood,Repairable,Scratch,,784
CAR1954,Rear_Door,Repairable,Scratch,,935
CAR1954,Roof,Replaceable,,,4197
CAR1954,Rear_Door,Replaceable,,,3812
CAR1954,Rear_Door,Replaceable,,,3765
CAR1954,Hood,Replaceable,,,3759
CAR1954,Rear_Door,Replaceable,,,4899
CAR1954,Roof,Repairable,Scratch,,1337
CAR1954,Hood,Repairable,Dent,Deep,3975
CAR1955,Roof,Repairable,Scratch,,1108
CAR1955,Hood,Repairable,Dent,Extreme,2563
CAR1956,Hood,Repairable,Dent,Extreme,2971
CAR1956,Hood,Repairable,Dent,Extreme,3109
CAR1956,Front_Bumper,Repairable,Dent,Deep,4387
CAR1956,Hood,Replaceable,,,4131
CAR1956,Front_Bumper,Repairable,Dent,Shallow,1610
CAR1957,Hood,Repairable,Scratch,,1056
CAR1957,Hood,Repairable,Dent,Shallow,1414
CAR1958,Hood,Replaceable,,,3705
CAR1958,Front_Bumper,Repairable,Dent,Shallow,1606
CAR1958,Rear_Door,Repairable,Dent,Shallow,1752
CAR1959,Hood,Repairable,Dent,Shallow,1284
CAR1959,Roof,Replaceable,,,4740
CAR1960,Rear_Door,Replaceable,,,4688
CAR1960,Hood,Replaceable,,,3833
CAR1960,Rear_Door,Repairable,Dent,Shallow,1319
CAR1961,Roof,Replaceable,,,3153
CAR1961,Roof,Replaceable,,,3251
CAR1962,Hood,Repairable,Dent,Extreme,3009
CAR1962,Hood,Replaceable,,,4388
CAR1962,Front_Bumper,Repairable,Scratch,,795
CAR1963,Trunk,Replaceable,,,3138
CAR1963,Trunk,Repairable,Scratch,,925
CAR1963,Front_Bumper,Repairable,Dent,Extreme,3171
CAR1964,Rear_Door,Replaceable,,,3730
CAR1964,Front_Bumper,Repairable,Scratch,,1067
CAR1964,Trunk,Replaceable,,,4527
CAR1965,Hood,Replaceable,,,3165
CAR1966,Front_Bumper,Repairable,Scratch,,864
CAR1967,Trunk,Repairable,Scratch,,1035
CAR1968,Front_Bumper,Repairable,Dent,Extreme,2948
CAR1969,Front_Bumper,Repairable,Dent,Extreme,2765
CAR1970,Trunk,Replaceable,,,4836
CAR1970,Hood,Replaceable,,,4657
CAR1970,Rear_Door,Repairable,Dent,Deep,3745
CAR1970,Roof,Replaceable,,,4566
CAR1971,Hood,Repairable,Scratch,,1498
CAR1971,Hood,Replaceable,,,3270
CAR1971,Front_Bumper,Repairable,Dent,Deep,4415
CAR1972,Rear_Door,Replaceable,,,3331
CAR1973,Trunk,Repairable,Scratch,,1333
CAR1973,Hood,Replaceable,,,3198
CAR1973,Rear_Door,Repairable,Scratch,,755
CAR1973,Trunk,Replaceable,,,3791
CAR1973,Trunk,Replaceable,,,4011
CAR1973,Trunk,Repairable,Scratch,,1306
CAR1973,Trunk,Replaceable,,,3448
CAR1974,Hood,Repairable,Scratch,,1341
CAR1974,Trunk,Replaceable,,,3479
CAR1975,Trunk,Repairable,Dent,Shallow,1923
CAR1976,Roof,Replaceable,,,3009
CAR1976,Front_Bumper,Repairable,Dent,Deep,4036
CAR1976,Roof,Replaceable,,,4622
CAR1976,Front_Bumper,Replaceable,,,4820
CAR1976,Hood,Replaceable,,,3159
CAR1977,Trunk,Replaceable,,,3341
CAR1977,Hood,Repairable,Scratch,,977
CAR1978,Trunk,Repairable,Dent,Deep,4391
CAR1978,Hood,Repairable,Scratch,,617
CAR1978,Rear_Door,Replaceable,,,3713
CAR1978,Front_Bumper,Repairable,Dent,Deep,3897
CAR1979,Trunk,Repairable,Scratch,,1330
CAR1979,Trunk,Replaceable,,,4235
CAR1979,Front_Bumper,Repairable,Dent,Deep,3970
CAR1980,Hood,Replaceable,,,4811
CAR1980,Hood,Replaceable,,,4408
CAR1980,Trunk,Replaceable,,,3596
CAR1981,Roof,Replaceable,,,4133
CAR1981,Trunk,Replaceable,,,4850
CAR1981,Roof,Replaceable,,,4755
CAR1981,Roof,Repairable,Dent,Extreme,2608
CAR1982,Trunk,Repairable,Dent,Extreme,3068
CAR1982,Hood,Repairable,Scratch,,921
CAR1982,Roof,Repairable,Dent,Deep,4033
CAR1982,Front_Bumper,Replaceable,,,3176
CAR1982,Hood,Repairable,Dent,Extreme,3363
CAR1982,Trunk,Replaceable,,,3974
CAR1983,Roof,Repairable,Dent,Deep,3613
CAR1983,Trunk,Replaceable,,,3951
CAR1984,Rear_Door,Replaceable,,,4131
CAR1984,Trunk,Repairable,Dent,Deep,3670
CAR1985,Front_Bumper,Replaceable,,,3381
CAR1986,Trunk,Repairable,Dent,Deep,4437
CAR1986,Front_Bumper,Repairable,Scratch,,719
CAR1987,Front_Bumper,Replaceable,,,4103
CAR1987,Trunk,Replaceable,,,3954
CAR1987,Trunk,Repairable,Scratch,,568
CAR1987,Hood,Repairable,Scratch,,1195
CAR1988,Roof,Replaceable,,,4191
CAR1988,Trunk,Repairable,Dent,Shallow,1179
CAR1988,Front_Bumper,Repairable,Dent,Extreme,2898
CAR1988,Trunk,Repairable,Dent,Shallow,1248
CAR1988,Rear_Door,Repairable,Scratch,,561
CAR1988,Trunk,Replaceable,,,3944
CAR1988,Trunk,Replaceable,,,4048
CAR1989,Hood,Replaceable,,,4778
CAR1989,Front_Bumper,Replaceable,,,4273
CAR1989,Rear_Door,Replaceable,,,4002
CAR1989,Rear_Door,Repairable,Scratch,,671
CAR1989,Hood,Replaceable,,,4863
CAR1990,Front_Bumper,Replaceable,,,3709
CAR1990,Front_Bumper,Replaceable,,,4946
CAR1991,Trunk,Replaceable,,,3482
CAR1991,Hood,Repairable,Scratch,,695
CAR1991,Roof,Repairable,Dent,Deep,4332
CAR1991,Front_Bumper,Replaceable,,,4896
CAR1992,Roof,Repairable,Dent,Extreme,2821
CAR1992,Rear_Door,Replaceable,,,3802
CAR1992,Front_Bumper,Replaceable,,,3719
CAR1992,Hood,Replaceable,,,3142
CAR1992,Front_Bumper,Replaceable,,,4387
CAR1992,Hood,Replaceable,,,4854
CAR1992,Roof,Repairable,Dent,Shallow,1717
CAR1992,Rear_Door,Repairable,Scratch,,1320
CAR1992,Rear_Door,Replaceable,,,3255
CAR1992,Roof,Repairable,Scratch,,894
CAR1992,Rear_Door,Repairable,Dent,Extreme,2663
CAR1992,Rear_Door,Repairable,Dent,Deep,3970
CAR1992,Trunk,Replaceable,,,4315
CAR1992,Hood,Repairable,Dent,Shallow,1737
CAR1993,Trunk,Repairable,Dent,Shallow,1995
CAR1994,Roof,Replaceable,,,4607
CAR1994,Roof,Repairable,Dent,Deep,4305
CAR1995,Rear_Door,Repairable,Scratch,,1108
CAR1995,Rear_Door,Repairable,Dent,Extreme,2909
CAR1995,Rear_Door,Replaceable,,,4980
CAR1995,Roof,Repairable,Scratch,,1051
CAR1995,Front_Bumper,Replaceable,,,4271
CAR1995,Trunk,Replaceable,,,3415
CAR1995,Hood,Replaceable,,,3925
CAR1995,Hood,Repairable,Dent,Extreme,2726
CAR1995,Front_Bumper,Repairable,Scratch,,1061
CAR1995,Roof,Repairable,Scratch,,1203
CAR1995,Hood,Replaceable,,,3539
CAR1995,Roof,Replaceable,,,4665
CAR1995,Roof,Replaceable,,,4747
CAR1996,Roof,Replaceable,,,3665
CAR1997,Front_Bumper,Replaceable,,,3734
CAR1997,Rear_Door,Replaceable,,,4504
CAR1998,Rear_Door,Repairable,Dent,Extreme,3172
CAR1998,Rear_Door,Replaceable,,,3944
CAR1998,Trunk,Replaceable,,,4189
CAR1999,Rear_Door,Repairable,Scratch,,1038
CAR1999,Roof,Repairable,Scratch,,872
CAR1999,Hood,Replaceable,,,3083
CAR1999,Roof,Replaceable,,,4666
CAR1999,Front_Bumper,Replaceable,,,4731
CAR1999,Hood,Replaceable,,,3322
CAR1999,Front_Bumper,Repairable,Scratch,,552
CAR2000,Hood,Repairable,Scratch,,1007
CAR2000,Rear_Door,Repairable,Dent,Deep,4394
CAR2001,Roof,Repairable,Scratch,,1078
CAR2001,Hood,Repairable,Scratch,,638
CAR2001,Rear_Door,Replaceable,,,3212
CAR2001,Hood,Repairable,Dent,Deep,4390
CAR2002,Rear_Door,Repairable,Scratch,,1280
CAR2003,Roof,Replaceable,,,3911
CAR2003,Rear_Door,Repairable,Scratch,,1302
CAR2003,Hood,Repairable,Dent,Extreme,3124
CAR2003,Rear_Door,Replaceable,,,4670
CAR2003,Roof,Repairable,Scratch,,510
CAR2003,Roof,Replaceable,,,4677
CAR2003,Front_Bumper,Repairable,Scratch,,833
CAR2003,Rear_Door,Replaceable,,,3278
CAR2003,Rear_Door,Replaceable,,,3833
CAR2003,Rear_Door,Repairable,Dent,Extreme,2705
CAR2004,Front_Bumper,Repairable,Dent,Deep,4239
CAR2005,Trunk,Repairable,Dent,Shallow,1877
CAR2005,Hood,Replaceable,,,4138
CAR2006,Hood,Replaceable,,,3826
